,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
35685,11.24059462,3.218910441,16.17244724,49.00367453,0.798093259,2.988876368,0.843107733,1.39532894,1.249090602,0.294157869,7.153760821,27.16136418,0.00376501,3.402380002,0.00134966,0.009627865,-0.002580996,-0.003885173,-9.07E-05,5.78E-06,-0.000569759,-4.73E-06,-2.75E-05,-9.52E-06,0.036727955,1.12E-37,4.71E-13,-0.649020496,0.000218643,0.001383781,-0.000178768,-1.11E-05,0.000367292,0.002008955,1.016865023,1.03357521,1.458122543,0.988552851,0.890882693,1.276960978,1.04386344,0.950618168,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,1.090941142,282.9652963,15594078,FALSE,FALSE
38425,9.991723541,2.803805505,34.70723875,117.0601483,1.186104143,2.491421799,0.402795347,1.06891141,1.667689686,0.583697145,7.839288641,34.47093273,-0.000973225,0.564710307,0.004163182,0.017374705,-0.006013767,-0.001052825,-0.000139241,-2.94E-05,-0.000532473,-2.24E-06,-2.05E-05,-8.23E-06,0.07564437,8.14E-53,1.088093007,-2.103277765,0.000221766,0.001023679,1.66E-05,3.76E-05,-3.90E-05,0.001151511,1.071774505,1.089493269,0.597012104,0.72285933,0.986145123,0.613224891,0.921144872,1.002860457,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,1.150307246,279.3279039,16687338,FALSE,FALSE
38526,3.002025366,5.033582487,27.91984294,64.84410767,1.388105893,1.492364839,1.100271559,1.618062635,0.777075242,0.396696476,8.054668335,30.04138386,0.001805729,1.909512169,0.004353268,-0.008364941,-0.006788632,-0.00500196,-5.96E-05,-5.06E-05,-0.000630514,-3.01E-06,-3.43E-05,-8.80E-06,0.004631073,6.448802084,0.005814498,-0.39648181,0.000222289,0.001538314,-8.03E-05,1.00E-04,3.35E-05,0.002166752,1.029800256,0.937777319,1.347265612,1.61245026,1.031226666,0.973521927,1.805927525,1.018671139,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,0.765004097,277.1619414,16727637,FALSE,FALSE
40193,17.44352599,3.900448779,19.75975256,148.2383553,2.162872831,4.442153402,0.833444377,1.046153437,2.170282486,0.576592779,9.114943577,28.79221898,0.002552623,4.670384068,0.001366948,0.036272215,-0.003350811,0.000444779,-7.05E-05,-4.68E-05,-0.000640651,-3.44E-06,-5.86E-05,-9.44E-06,0.008620821,19.21519957,0.007705849,-0.597187204,0.000255443,0.001052698,-0.000162903,3.30E-05,7.92E-05,0.002006844,0.943255243,1.006316218,1.448331452,0.798268541,0.781452085,0.356897524,0.042848567,1.096679731,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,1.059889079,280.4307734,17392770,FALSE,FALSE
40386,7.43084064,3.187057351,4.125366238,109.5520756,1.196643632,4.216605603,1.306930105,1.326089692,1.151045994,0.4422238,7.092287454,28.75467611,0.00348485,3.410506522,0.001354608,0.062655396,-0.005802318,-0.001870206,-8.00E-05,6.22E-06,-0.00058887,-1.68E-06,-2.26E-05,-9.37E-06,0.000865435,0.016833638,1.60E-14,-6.744587183,0.000231364,0.000766742,-7.52E-05,5.32E-05,0.000214572,0.001018039,1.13970904,0.919878447,1.477434206,0.861802573,0.929673032,1.157642433,0.580447882,0.945867126,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,1.124089105,278.7428151,17469777,FALSE,FALSE
45647,1.515477831,2.650020925,25.76369927,124.2957878,1.23218638,2.304711401,0.852400604,0.989615129,0.696475054,0.150943854,8.789675348,29.35452066,0.004245423,1.163006667,0.00369002,0.042915903,-0.005911909,-0.004955854,-8.15E-05,-8.43E-07,-0.000620845,-1.77E-06,-3.04E-05,-8.17E-06,0.255285197,7.55E-55,8.619955913,-1.223696322,0.000260002,0.001618336,-9.71E-05,0.0001346,0.000154125,0.000766428,1.00068292,0.978262804,0.904302649,1.218110623,0.812773629,0.918109642,1.807922177,1.071828604,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,0.886195025,275.1290793,19568916,FALSE,FALSE
48136,7.279578463,2.172388075,18.44074525,27.35777807,0.647373563,3.207783959,0.615398745,1.250651632,0.623260267,0.307203101,7.458323075,29.66417244,0.002253145,4.253217518,0.001084034,0.018066591,-0.004352944,-0.002613333,-0.000116527,-1.51E-05,-0.000590745,-1.76E-06,-3.99E-05,-1.04E-05,0.00231309,7.275372251,2.13E-15,-1.340808068,0.000176743,0.00189778,0.000153982,-5.49E-05,0.000639677,0.001131844,0.668426662,1.04277528,1.206498498,0.696943017,0.827351143,0.897484602,1.018290287,0.974094563,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,1.108624688,279.3500985,20562027,FALSE,FALSE
48418,9.582377912,3.591527358,10.06152775,55.14497033,0.881896066,3.60192986,0.932097133,1.31536738,1.088593246,0.434039896,8.586567633,32.28753709,0.001078476,3.207804096,0.002084807,0.026735399,-0.004128922,-0.002481015,-4.77E-05,-8.61E-06,-0.000577717,-3.39E-06,-6.32E-06,-6.40E-06,0.020390293,2.29E-34,0.178449932,-2.179267487,0.000225073,0.000714652,-0.000110203,5.63E-05,0.00016525,0.001727428,1.01245672,0.993894963,0.778591329,0.828360863,1.04654702,0.957789206,0.814180462,1.057503489,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,1.106311652,277.7466666,20674545,FALSE,FALSE
51501,8.561944134,5.231477124,13.10172408,113.4968925,1.044127393,2.932524037,0.980071161,1.408809292,1.226782063,0.66852533,9.036326091,37.22321163,-0.002339139,-0.724072438,0.004225879,0.006003345,-0.003812683,-0.007123423,-0.000116179,-7.40E-06,-0.000622508,-3.17E-06,-4.26E-05,-8.23E-06,0.007256964,0.201728228,0.011156837,-0.520331111,0.000206804,0.001055975,-8.41E-05,-7.81E-06,0.000402699,0.000871379,1.037378526,0.95267909,0.087630061,1.013719952,0.975796863,0.890169662,1.85479986,1.090353063,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,1.309446994,277.9263313,21904662,FALSE,FALSE
53937,6.486012573,4.03415437,11.38934487,73.78503513,0.949839412,3.462417216,0.811461601,1.15242565,0.979898311,0.54267078,7.048595345,27.63973017,0.003223581,6.162722916,-0.000492642,0.039526398,-0.004320717,-0.003471403,-3.63E-05,8.06E-06,-0.000613078,-2.10E-06,-2.80E-05,-7.80E-06,0.004853696,0.001324797,0.00678457,-1.727450599,0.000170513,0.001025444,-0.000103256,-4.26E-05,-0.000383113,0.000913164,1.097685291,0.753643225,0.147117551,1.180689755,1.124174756,0.451246143,0.340054553,0.942903892,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,1.13530403,280.460787,22876626,FALSE,FALSE
55101,5.420068003,4.43402828,31.58023169,100.2702778,1.870722665,1.820273359,0.947857974,0.8798043,0.749172103,0.428260168,7.363545353,33.35046681,-0.001202282,1.255069334,0.004796266,0.049028901,-0.003580885,-0.002932916,-8.49E-05,-1.17E-05,-0.000635326,-4.37E-06,-5.22E-05,-8.70E-06,0.008188942,0.009415765,0.023822958,-0.771553316,0.00024324,0.001562929,-2.33E-05,1.79E-05,-8.92E-05,0.000748546,0.92595191,1.075083627,-0.427290691,1.538814328,0.981734108,0.719757529,0.099241646,0.967005607,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,1.087463033,279.628036,23341062,FALSE,FALSE
55746,0.821701206,3.955265864,13.96603929,128.1950584,1.190189121,3.349098218,1.279524885,1.206887645,0.650605135,0.509960682,7.560597649,31.04008777,0.000676977,1.342480205,0.004358483,0.023106395,-0.004428551,-0.004750979,-5.24E-05,4.52E-06,-0.000645972,-3.58E-06,-3.88E-05,-6.89E-06,0.002261948,3.00E-19,0.073522946,-2.350462561,0.00026008,0.00112402,-6.83E-05,0.000110394,0.000829968,0.001728093,0.778929318,1.121878875,0.845357418,0.974182609,1.123105821,1.1123897,1.415268054,0.982077621,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,0.898898546,280.3403871,23598417,FALSE,FALSE
58558,12.60681354,3.013593439,15.32455232,89.67920116,1.235990908,4.531982314,0.562800269,1.292738038,1.255741265,0.525806938,7.625714239,31.54107884,0.000241015,1.210374578,0.004834338,0.029999634,-0.004536362,-0.004741093,-6.85E-05,-4.27E-06,-0.00054855,-1.47E-06,-6.78E-05,-7.86E-06,0.063873814,2.88E-40,1.59E-13,-0.304634377,0.000209436,0.001621508,-0.000109083,5.20E-05,0.00039329,0.000236729,1.035898265,0.893877181,0.800527816,1.16895076,1.042684198,1.311780123,0.939076816,0.986251533,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,1.207582727,279.0691976,24720405,FALSE,FALSE
62423,12.54587883,4.035633737,22.50512404,80.89389344,1.357624159,2.482101715,0.888958512,1.269605358,1.27197009,0.539647711,8.241146402,29.35261318,0.00281429,4.898886563,0.00108498,0.036283967,-0.005493095,-0.001262487,-9.02E-05,-1.57E-06,-0.000624382,-3.46E-06,-3.47E-05,-9.15E-06,0.002856105,2.74E-18,0.052323192,-2.740156937,0.000275428,0.001181031,-0.00014907,0.000209595,0.00014381,0.000691118,1.086206468,0.954801483,0.689207364,0.920455735,1.090078713,1.103920702,0.301851069,1.032528448,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,1.117983473,277.8342526,26262540,FALSE,FALSE
62664,8.074998361,3.879498574,31.79353339,93.28039042,1.20433643,1.981087485,0.745570448,1.125738588,0.918934434,0.603562279,8.295203547,29.0454112,0.003815003,-0.368282784,0.00524091,0.016653714,-0.005620939,-0.004328758,-5.60E-05,-1.39E-05,-0.000650103,-3.47E-06,-4.65E-05,-8.71E-06,2.38E-07,2.37E-05,9.31E-07,-3963.152651,0.000241483,0.001374352,1.88E-05,-4.96E-05,-0.000105182,0.000901105,0.953817088,1.019195973,1.21616767,1.783979834,1.038834728,0.421490143,1.357279763,1.036823418,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,1.128124968,277.3730713,26358699,FALSE,FALSE
67618,5.500182739,4.219923765,16.56723584,91.83470643,1.7858204,3.708657654,0.502480732,1.397087212,0.686533021,0.455875987,6.089859287,30.52477532,0.002782814,6.18708643,-0.000409875,0.020641351,-0.002336888,-0.003899514,-7.00E-05,-3.42E-05,-0.000599127,-2.04E-06,-6.78E-05,-8.85E-06,0.011103715,5.95E-39,2.96E-13,-0.925045035,0.000199405,0.001207061,-7.83E-05,0.000230609,-2.94E-05,0.001138308,1.065768514,0.976809536,0.991611014,0.601410649,1.037737117,1.495120031,1.305327391,0.874533217,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,0.907646437,275.860417,28335345,FALSE,FALSE
71505,12.91584431,3.841327657,18.1317154,61.39941633,1.235871016,2.618692228,0.45921251,1.277079878,1.12508993,0.327749983,5.455794179,31.13460666,0.001516758,-0.576898441,0.00579534,0.025865171,-0.006217679,-0.005816997,-9.46E-05,-2.53E-05,-0.000581529,-1.67E-06,-3.98E-05,-7.73E-06,7.42E-07,2.37E-74,0.000113603,-355.2949782,0.000272914,0.001303414,-3.10E-05,-0.00013656,0.000327013,0.001195095,0.964501331,1.112990188,0.656093316,1.177828324,1.154060103,1.215183776,1.670485035,0.828835051,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,1.057490217,279.6796303,29886258,FALSE,FALSE
76606,6.395959326,3.737382599,27.39321287,95.72739151,1.87826375,1.762714565,0.560092243,1.070370599,0.653254898,0.137957146,5.65239521,34.98025029,-0.002138293,-0.59593218,0.006128114,0.050633241,-0.00413211,-0.003367142,-8.15E-05,-1.56E-05,-0.000679571,-2.42E-06,-2.11E-05,-9.99E-06,0.026902347,5.03E-37,4.49E-12,-0.11054544,0.000295238,0.000918009,-0.000163814,-3.14E-05,0.000305144,0.00081169,1.026734548,1.006090296,2.071862742,1.147875367,1.298082036,1.559542841,0.152374953,0.844157789,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,1.058508385,278.8598353,31921557,FALSE,FALSE
81741,5.567447311,4.452073295,18.10316774,33.77036536,0.919771515,4.376076796,0.759920343,1.40337831,0.713349962,0.515471921,8.405683759,29.84537185,0.002423476,5.010408405,-0.000255703,0.012591268,-0.004208022,-0.003509792,-0.000113276,-1.31E-05,-0.000599036,-8.43E-07,-1.85E-05,-8.59E-06,1.84E-07,2.62E-05,4.66E-06,-8476.85602,0.000224508,0.001486381,3.32E-05,5.45E-05,0.000410378,0.002157234,1.155669916,0.930475769,0.501357249,1.009212903,1.206662477,0.55633887,1.157727358,1.044988142,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,1.051574135,281.6816431,33970422,FALSE,FALSE
83128,2.041768574,2.768733989,11.33749206,103.7388847,1.293888506,3.220276687,0.924893723,1.539651279,0.546267263,0.251730449,7.158588686,28.26457007,0.002987575,6.067421091,3.27E-05,0.037484908,-0.005201413,-0.00472479,-4.39E-05,-3.19E-05,-0.000584671,-1.27E-06,-3.11E-05,-9.00E-06,0.016172109,3.88E-13,0.005365671,-0.999536347,0.000276627,0.001568602,-6.57E-05,0.000100214,0.000434147,0.001314938,1.135079923,1.022378743,1.397484637,0.938066195,0.971429914,0.277838791,1.631139902,0.950992794,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,1.270151157,279.1466921,34523835,FALSE,FALSE
86195,8.056120254,3.54828136,5.734089207,127.9118701,1.52168609,2.575136087,0.74694862,1.033968484,1.043497745,0.501795557,7.205363856,34.63634773,-0.002005249,3.062267626,0.003022585,0.021722935,-0.008127173,-0.003135104,-7.61E-05,-3.51E-05,-0.000622289,-4.36E-06,-3.60E-05,-8.62E-06,0.002218364,1.56E-21,0.002651668,-2.613457179,0.000246513,0.001392473,-0.000144171,-8.10E-05,3.07E-05,0.001933163,1.027268053,1.005983713,1.579862709,0.61289899,1.117933541,0.782546957,1.242661228,0.954730667,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,1.118266083,277.088855,35747568,FALSE,FALSE
87849,10.08712207,2.555001458,7.524963885,148.2852732,1.023786778,3.323348031,1.330974921,1.327630294,1.412961625,0.531507391,8.074678671,34.67750357,8.90E-05,-1.10448753,0.004369957,0.043993396,-0.005447697,-0.002753284,-7.49E-05,-1.35E-05,-0.000547979,-1.75E-06,-2.28E-05,-8.21E-06,0.004998292,1.845710213,0.003026833,-1.225689026,0.000211482,0.000639916,8.32E-06,-3.81E-05,8.61E-05,0.001217327,1.008802176,0.993519846,0.756857802,0.926116602,0.745902751,1.422105272,2.283417472,1.020007061,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,1.14744951,277.20137,36407514,FALSE,FALSE
